timestamp,topico,valor,unidade,alarme
2026-05-16T23:47:14.954Z,transformador/nucleo/temperatura,45.27,°C,
2026-05-16T23:47:14.954Z,transformador/nucleo/delta_t,11.78,°C,
2026-05-16T23:47:14.954Z,transformador/primario/corrente,2.54,A,
2026-05-16T23:47:14.954Z,transformador/secundario/corrente,19.92,A,
2026-05-16T23:47:14.954Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:47:14.954Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:16.456Z,transformador/nucleo/temperatura,64.35,°C,
2026-05-16T23:47:16.456Z,transformador/nucleo/delta_t,4.41,°C,
2026-05-16T23:47:16.456Z,transformador/primario/corrente,2.88,A,
2026-05-16T23:47:16.456Z,transformador/secundario/corrente,16.01,A,
2026-05-16T23:47:16.456Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:47:16.456Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:47:17.958Z,transformador/nucleo/temperatura,60.65,°C,
2026-05-16T23:47:17.958Z,transformador/nucleo/delta_t,8.33,°C,
2026-05-16T23:47:17.958Z,transformador/primario/corrente,3.47,A,
2026-05-16T23:47:17.958Z,transformador/secundario/corrente,24.35,A,
2026-05-16T23:47:17.958Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:47:17.958Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:47:19.460Z,transformador/nucleo/temperatura,61.05,°C,
2026-05-16T23:47:19.460Z,transformador/nucleo/delta_t,9.96,°C,
2026-05-16T23:47:19.460Z,transformador/primario/corrente,2,A,
2026-05-16T23:47:19.460Z,transformador/secundario/corrente,26.22,A,
2026-05-16T23:47:19.460Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:47:19.460Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:47:20.961Z,transformador/nucleo/temperatura,61.06,°C,
2026-05-16T23:47:20.961Z,transformador/nucleo/delta_t,9.6,°C,
2026-05-16T23:47:20.961Z,transformador/primario/corrente,2.46,A,
2026-05-16T23:47:20.961Z,transformador/secundario/corrente,24.08,A,
2026-05-16T23:47:20.961Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:47:20.961Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:22.462Z,transformador/nucleo/temperatura,60.35,°C,
2026-05-16T23:47:22.462Z,transformador/nucleo/delta_t,6.6,°C,
2026-05-16T23:47:22.462Z,transformador/primario/corrente,2.77,A,
2026-05-16T23:47:22.462Z,transformador/secundario/corrente,23.48,A,
2026-05-16T23:47:22.462Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:47:22.462Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:47:23.963Z,transformador/nucleo/temperatura,63.92,°C,
2026-05-16T23:47:23.963Z,transformador/nucleo/delta_t,11.69,°C,
2026-05-16T23:47:23.963Z,transformador/primario/corrente,2.37,A,
2026-05-16T23:47:23.963Z,transformador/secundario/corrente,22.97,A,
2026-05-16T23:47:23.963Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:47:23.963Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:47:25.465Z,transformador/nucleo/temperatura,47.12,°C,
2026-05-16T23:47:25.465Z,transformador/nucleo/delta_t,6.11,°C,
2026-05-16T23:47:25.465Z,transformador/primario/corrente,3.07,A,
2026-05-16T23:47:25.465Z,transformador/secundario/corrente,19.13,A,
2026-05-16T23:47:25.465Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:47:25.465Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:47:26.968Z,transformador/nucleo/temperatura,58.43,°C,
2026-05-16T23:47:26.968Z,transformador/nucleo/delta_t,8.93,°C,
2026-05-16T23:47:26.968Z,transformador/primario/corrente,2.92,A,
2026-05-16T23:47:26.968Z,transformador/secundario/corrente,24.56,A,
2026-05-16T23:47:26.968Z,transformador/vibracao/fft_120hz,0.53,g,
2026-05-16T23:47:26.968Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:47:28.469Z,transformador/nucleo/temperatura,63.22,°C,
2026-05-16T23:47:28.469Z,transformador/nucleo/delta_t,10.72,°C,
2026-05-16T23:47:28.469Z,transformador/primario/corrente,2.68,A,
2026-05-16T23:47:28.469Z,transformador/secundario/corrente,23.62,A,
2026-05-16T23:47:28.469Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:47:28.469Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:47:29.970Z,transformador/nucleo/temperatura,60.97,°C,
2026-05-16T23:47:29.970Z,transformador/nucleo/delta_t,5.18,°C,
2026-05-16T23:47:29.970Z,transformador/primario/corrente,2.67,A,
2026-05-16T23:47:29.970Z,transformador/secundario/corrente,16.99,A,
2026-05-16T23:47:29.970Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:47:29.970Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:31.472Z,transformador/nucleo/temperatura,48.29,°C,
2026-05-16T23:47:31.472Z,transformador/nucleo/delta_t,4.08,°C,
2026-05-16T23:47:31.472Z,transformador/primario/corrente,2.07,A,
2026-05-16T23:47:31.472Z,transformador/secundario/corrente,17.71,A,
2026-05-16T23:47:31.472Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:47:31.472Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:47:32.974Z,transformador/nucleo/temperatura,59.05,°C,
2026-05-16T23:47:32.974Z,transformador/nucleo/delta_t,10.79,°C,
2026-05-16T23:47:32.974Z,transformador/primario/corrente,3.39,A,
2026-05-16T23:47:32.974Z,transformador/secundario/corrente,22.91,A,
2026-05-16T23:47:32.974Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:47:32.974Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:47:34.475Z,transformador/nucleo/temperatura,60.16,°C,
2026-05-16T23:47:34.475Z,transformador/nucleo/delta_t,10.89,°C,
2026-05-16T23:47:34.475Z,transformador/primario/corrente,3.03,A,
2026-05-16T23:47:34.475Z,transformador/secundario/corrente,22.23,A,
2026-05-16T23:47:34.475Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:47:34.475Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:47:35.977Z,transformador/nucleo/temperatura,49.34,°C,
2026-05-16T23:47:35.977Z,transformador/nucleo/delta_t,9.36,°C,
2026-05-16T23:47:35.977Z,transformador/primario/corrente,2.54,A,
2026-05-16T23:47:35.977Z,transformador/secundario/corrente,24.44,A,
2026-05-16T23:47:35.977Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:47:35.977Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:47:37.478Z,transformador/nucleo/temperatura,63.53,°C,
2026-05-16T23:47:37.478Z,transformador/nucleo/delta_t,8.99,°C,
2026-05-16T23:47:37.478Z,transformador/primario/corrente,2.85,A,
2026-05-16T23:47:37.478Z,transformador/secundario/corrente,21.21,A,
2026-05-16T23:47:37.478Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:47:37.478Z,transformador/vibracao/fft_240hz,0.15,g,
2026-05-16T23:47:38.979Z,transformador/nucleo/temperatura,49.91,°C,
2026-05-16T23:47:38.979Z,transformador/nucleo/delta_t,9.52,°C,
2026-05-16T23:47:38.979Z,transformador/primario/corrente,2.67,A,
2026-05-16T23:47:38.979Z,transformador/secundario/corrente,19.31,A,
2026-05-16T23:47:38.979Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:47:38.979Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:40.480Z,transformador/nucleo/temperatura,48.7,°C,
2026-05-16T23:47:40.480Z,transformador/nucleo/delta_t,5.73,°C,
2026-05-16T23:47:40.480Z,transformador/primario/corrente,2.22,A,
2026-05-16T23:47:40.480Z,transformador/secundario/corrente,16.56,A,
2026-05-16T23:47:40.480Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:47:40.480Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:41.982Z,transformador/nucleo/temperatura,56.13,°C,
2026-05-16T23:47:41.982Z,transformador/nucleo/delta_t,5.78,°C,
2026-05-16T23:47:41.982Z,transformador/primario/corrente,2.11,A,
2026-05-16T23:47:41.982Z,transformador/secundario/corrente,18.94,A,
2026-05-16T23:47:41.982Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:47:41.982Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:43.484Z,transformador/nucleo/temperatura,54.82,°C,
2026-05-16T23:47:43.484Z,transformador/nucleo/delta_t,5.82,°C,
2026-05-16T23:47:43.484Z,transformador/primario/corrente,2.73,A,
2026-05-16T23:47:43.484Z,transformador/secundario/corrente,26.4,A,
2026-05-16T23:47:43.484Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:47:43.484Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:47:44.986Z,transformador/nucleo/temperatura,59.35,°C,
2026-05-16T23:47:44.986Z,transformador/nucleo/delta_t,4.33,°C,
2026-05-16T23:47:44.986Z,transformador/primario/corrente,2.02,A,
2026-05-16T23:47:44.986Z,transformador/secundario/corrente,24.46,A,
2026-05-16T23:47:44.986Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:47:44.986Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:47:46.487Z,transformador/nucleo/temperatura,45.3,°C,
2026-05-16T23:47:46.487Z,transformador/nucleo/delta_t,5.95,°C,
2026-05-16T23:47:46.487Z,transformador/primario/corrente,3.25,A,
2026-05-16T23:47:46.487Z,transformador/secundario/corrente,16.77,A,
2026-05-16T23:47:46.487Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:47:46.487Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:47:47.989Z,transformador/nucleo/temperatura,45.41,°C,
2026-05-16T23:47:47.989Z,transformador/nucleo/delta_t,7.35,°C,
2026-05-16T23:47:47.989Z,transformador/primario/corrente,3.36,A,
2026-05-16T23:47:47.989Z,transformador/secundario/corrente,20.28,A,
2026-05-16T23:47:47.989Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:47:47.989Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:47:49.490Z,transformador/nucleo/temperatura,52.87,°C,
2026-05-16T23:47:49.490Z,transformador/nucleo/delta_t,11.88,°C,
2026-05-16T23:47:49.490Z,transformador/primario/corrente,3.48,A,
2026-05-16T23:47:49.490Z,transformador/secundario/corrente,22.96,A,
2026-05-16T23:47:49.490Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:47:49.490Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:47:50.992Z,transformador/nucleo/temperatura,49.21,°C,
2026-05-16T23:47:50.992Z,transformador/nucleo/delta_t,8.71,°C,
2026-05-16T23:47:50.992Z,transformador/primario/corrente,2.96,A,
2026-05-16T23:47:50.992Z,transformador/secundario/corrente,16.75,A,
2026-05-16T23:47:50.992Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:47:50.992Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:47:52.492Z,transformador/nucleo/temperatura,51.36,°C,
2026-05-16T23:47:52.492Z,transformador/nucleo/delta_t,7.22,°C,
2026-05-16T23:47:52.492Z,transformador/primario/corrente,2.13,A,
2026-05-16T23:47:52.492Z,transformador/secundario/corrente,23.97,A,
2026-05-16T23:47:52.492Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:47:52.492Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:47:53.994Z,transformador/nucleo/temperatura,61.49,°C,
2026-05-16T23:47:53.994Z,transformador/nucleo/delta_t,5.08,°C,
2026-05-16T23:47:53.994Z,transformador/primario/corrente,3.35,A,
2026-05-16T23:47:53.994Z,transformador/secundario/corrente,25.65,A,
2026-05-16T23:47:53.994Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:47:53.994Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:47:55.496Z,transformador/nucleo/temperatura,53.25,°C,
2026-05-16T23:47:55.496Z,transformador/nucleo/delta_t,8.96,°C,
2026-05-16T23:47:55.496Z,transformador/primario/corrente,2.5,A,
2026-05-16T23:47:55.496Z,transformador/secundario/corrente,20.78,A,
2026-05-16T23:47:55.496Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:47:55.496Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:56.997Z,transformador/nucleo/temperatura,56.8,°C,
2026-05-16T23:47:56.997Z,transformador/nucleo/delta_t,5.09,°C,
2026-05-16T23:47:56.997Z,transformador/primario/corrente,2.85,A,
2026-05-16T23:47:56.997Z,transformador/secundario/corrente,16.01,A,
2026-05-16T23:47:56.997Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:47:56.997Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:47:58.499Z,transformador/nucleo/temperatura,51.83,°C,
2026-05-16T23:47:58.499Z,transformador/nucleo/delta_t,5.17,°C,
2026-05-16T23:47:58.499Z,transformador/primario/corrente,5.78,A,
2026-05-16T23:47:58.499Z,transformador/secundario/corrente,22.51,A,
2026-05-16T23:47:58.499Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:47:58.499Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:48:00.001Z,transformador/nucleo/temperatura,85.67,°C,
2026-05-16T23:48:00.001Z,transformador/nucleo/delta_t,11.42,°C,
2026-05-16T23:48:00.001Z,transformador/primario/corrente,2.12,A,
2026-05-16T23:48:00.001Z,transformador/secundario/corrente,25.42,A,
2026-05-16T23:48:00.001Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:48:00.001Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:48:01.503Z,transformador/nucleo/temperatura,63.08,°C,
2026-05-16T23:48:01.503Z,transformador/nucleo/delta_t,8.94,°C,
2026-05-16T23:48:01.503Z,transformador/primario/corrente,3.23,A,
2026-05-16T23:48:01.503Z,transformador/secundario/corrente,17.17,A,
2026-05-16T23:48:01.503Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:48:01.503Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:48:03.005Z,transformador/nucleo/temperatura,50.33,°C,
2026-05-16T23:48:03.005Z,transformador/nucleo/delta_t,11.14,°C,
2026-05-16T23:48:03.005Z,transformador/primario/corrente,3.18,A,
2026-05-16T23:48:03.005Z,transformador/secundario/corrente,18.48,A,
2026-05-16T23:48:03.005Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:48:03.005Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:48:04.506Z,transformador/nucleo/temperatura,59.03,°C,
2026-05-16T23:48:04.506Z,transformador/nucleo/delta_t,5.51,°C,
2026-05-16T23:48:04.506Z,transformador/primario/corrente,3.2,A,
2026-05-16T23:48:04.506Z,transformador/secundario/corrente,21.87,A,
2026-05-16T23:48:04.506Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:48:04.506Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:48:06.008Z,transformador/nucleo/temperatura,64.32,°C,
2026-05-16T23:48:06.008Z,transformador/nucleo/delta_t,11.86,°C,
2026-05-16T23:48:06.008Z,transformador/primario/corrente,3.36,A,
2026-05-16T23:48:06.008Z,transformador/secundario/corrente,22,A,
2026-05-16T23:48:06.008Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:48:06.008Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:48:07.509Z,transformador/nucleo/temperatura,50.33,°C,
2026-05-16T23:48:07.509Z,transformador/nucleo/delta_t,10.9,°C,
2026-05-16T23:48:07.509Z,transformador/primario/corrente,2.34,A,
2026-05-16T23:48:07.509Z,transformador/secundario/corrente,22.69,A,
2026-05-16T23:48:07.509Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:48:07.509Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:48:09.011Z,transformador/nucleo/temperatura,57.34,°C,
2026-05-16T23:48:09.011Z,transformador/nucleo/delta_t,4.78,°C,
2026-05-16T23:48:09.011Z,transformador/primario/corrente,2.76,A,
2026-05-16T23:48:09.011Z,transformador/secundario/corrente,17.13,A,
2026-05-16T23:48:09.011Z,transformador/vibracao/fft_120hz,0.58,g,
2026-05-16T23:48:09.011Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:48:10.513Z,transformador/nucleo/temperatura,48.74,°C,
2026-05-16T23:48:10.513Z,transformador/nucleo/delta_t,7.72,°C,
2026-05-16T23:48:10.513Z,transformador/primario/corrente,3.05,A,
2026-05-16T23:48:10.513Z,transformador/secundario/corrente,24.09,A,
2026-05-16T23:48:10.513Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:48:10.513Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:48:12.014Z,transformador/nucleo/temperatura,52.02,°C,
2026-05-16T23:48:12.014Z,transformador/nucleo/delta_t,8.68,°C,
2026-05-16T23:48:12.014Z,transformador/primario/corrente,3.35,A,
2026-05-16T23:48:12.014Z,transformador/secundario/corrente,24.94,A,
2026-05-16T23:48:12.014Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:48:12.014Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:48:13.516Z,transformador/nucleo/temperatura,53.56,°C,
2026-05-16T23:48:13.516Z,transformador/nucleo/delta_t,9.82,°C,
2026-05-16T23:48:13.516Z,transformador/primario/corrente,6.49,A,
2026-05-16T23:48:13.516Z,transformador/secundario/corrente,27.8,A,
2026-05-16T23:48:13.516Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:48:13.516Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:48:15.017Z,transformador/nucleo/temperatura,64.41,°C,
2026-05-16T23:48:15.017Z,transformador/nucleo/delta_t,11.48,°C,
2026-05-16T23:48:15.017Z,transformador/primario/corrente,5.14,A,
2026-05-16T23:48:15.017Z,transformador/secundario/corrente,19.91,A,
2026-05-16T23:48:15.017Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:48:15.017Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:48:16.519Z,transformador/nucleo/temperatura,54.32,°C,
2026-05-16T23:48:16.519Z,transformador/nucleo/delta_t,10.14,°C,
2026-05-16T23:48:16.519Z,transformador/primario/corrente,2.25,A,
2026-05-16T23:48:16.519Z,transformador/secundario/corrente,19.53,A,
2026-05-16T23:48:16.519Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:48:16.519Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:48:18.020Z,transformador/nucleo/temperatura,72.1,°C,
2026-05-16T23:48:18.020Z,transformador/nucleo/delta_t,5.98,°C,
2026-05-16T23:48:18.020Z,transformador/primario/corrente,2.45,A,
2026-05-16T23:48:18.020Z,transformador/secundario/corrente,21.99,A,
2026-05-16T23:48:18.020Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:48:18.020Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:48:19.522Z,transformador/nucleo/temperatura,57.82,°C,
2026-05-16T23:48:19.522Z,transformador/nucleo/delta_t,4.28,°C,
2026-05-16T23:48:19.522Z,transformador/primario/corrente,3.1,A,
2026-05-16T23:48:19.522Z,transformador/secundario/corrente,23.03,A,
2026-05-16T23:48:19.522Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:48:19.522Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:48:21.024Z,transformador/nucleo/temperatura,46.27,°C,
2026-05-16T23:48:21.024Z,transformador/nucleo/delta_t,7.92,°C,
2026-05-16T23:48:21.024Z,transformador/primario/corrente,2.39,A,
2026-05-16T23:48:21.024Z,transformador/secundario/corrente,26.83,A,
2026-05-16T23:48:21.024Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:48:21.024Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:48:22.525Z,transformador/nucleo/temperatura,50.07,°C,
2026-05-16T23:48:22.525Z,transformador/nucleo/delta_t,6.43,°C,
2026-05-16T23:48:22.525Z,transformador/primario/corrente,2.92,A,
2026-05-16T23:48:22.525Z,transformador/secundario/corrente,27.91,A,
2026-05-16T23:48:22.525Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:48:22.525Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:48:24.026Z,transformador/nucleo/temperatura,64.63,°C,
2026-05-16T23:48:24.026Z,transformador/nucleo/delta_t,6.13,°C,
2026-05-16T23:48:24.026Z,transformador/primario/corrente,2.52,A,
2026-05-16T23:48:24.026Z,transformador/secundario/corrente,17.92,A,
2026-05-16T23:48:24.026Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:48:24.026Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:48:25.527Z,transformador/nucleo/temperatura,51.65,°C,
2026-05-16T23:48:25.527Z,transformador/nucleo/delta_t,6.73,°C,
2026-05-16T23:48:25.527Z,transformador/primario/corrente,2.42,A,
2026-05-16T23:48:25.527Z,transformador/secundario/corrente,21.05,A,
2026-05-16T23:48:25.527Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:48:25.527Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:48:27.029Z,transformador/nucleo/temperatura,63.46,°C,
2026-05-16T23:48:27.029Z,transformador/nucleo/delta_t,11.24,°C,
2026-05-16T23:48:27.029Z,transformador/primario/corrente,2.54,A,
2026-05-16T23:48:27.029Z,transformador/secundario/corrente,16.16,A,
2026-05-16T23:48:27.029Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:48:27.029Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:48:28.531Z,transformador/nucleo/temperatura,63.12,°C,
2026-05-16T23:48:28.531Z,transformador/nucleo/delta_t,6.49,°C,
2026-05-16T23:48:28.531Z,transformador/primario/corrente,2.26,A,
2026-05-16T23:48:28.531Z,transformador/secundario/corrente,24.92,A,
2026-05-16T23:48:28.531Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:48:28.531Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:48:30.032Z,transformador/nucleo/temperatura,45.78,°C,
2026-05-16T23:48:30.032Z,transformador/nucleo/delta_t,6.84,°C,
2026-05-16T23:48:30.032Z,transformador/primario/corrente,2.31,A,
2026-05-16T23:48:30.032Z,transformador/secundario/corrente,16.62,A,
2026-05-16T23:48:30.032Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:48:30.032Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:48:31.533Z,transformador/nucleo/temperatura,80.41,°C,
2026-05-16T23:48:31.533Z,transformador/nucleo/delta_t,10.48,°C,
2026-05-16T23:48:31.533Z,transformador/primario/corrente,2.39,A,
2026-05-16T23:48:31.533Z,transformador/secundario/corrente,22.61,A,
2026-05-16T23:48:31.533Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:48:31.533Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:48:33.034Z,transformador/nucleo/temperatura,61.11,°C,
2026-05-16T23:48:33.034Z,transformador/nucleo/delta_t,6.92,°C,
2026-05-16T23:48:33.034Z,transformador/primario/corrente,3.4,A,
2026-05-16T23:48:33.034Z,transformador/secundario/corrente,22.34,A,
2026-05-16T23:48:33.034Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:48:33.034Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:48:34.535Z,transformador/nucleo/temperatura,53.12,°C,
2026-05-16T23:48:34.535Z,transformador/nucleo/delta_t,10.7,°C,
2026-05-16T23:48:34.535Z,transformador/primario/corrente,3.54,A,
2026-05-16T23:48:34.535Z,transformador/secundario/corrente,19.12,A,
2026-05-16T23:48:34.535Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:48:34.535Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:48:36.037Z,transformador/nucleo/temperatura,49.56,°C,
2026-05-16T23:48:36.037Z,transformador/nucleo/delta_t,4.92,°C,
2026-05-16T23:48:36.037Z,transformador/primario/corrente,2.63,A,
2026-05-16T23:48:36.037Z,transformador/secundario/corrente,25.85,A,
2026-05-16T23:48:36.037Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:48:36.037Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:48:37.539Z,transformador/nucleo/temperatura,51.93,°C,
2026-05-16T23:48:37.539Z,transformador/nucleo/delta_t,9.15,°C,
2026-05-16T23:48:37.539Z,transformador/primario/corrente,2.97,A,
2026-05-16T23:48:37.539Z,transformador/secundario/corrente,24.94,A,
2026-05-16T23:48:37.539Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:48:37.539Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:48:39.040Z,transformador/nucleo/temperatura,61.15,°C,
2026-05-16T23:48:39.040Z,transformador/nucleo/delta_t,8.06,°C,
2026-05-16T23:48:39.040Z,transformador/primario/corrente,2.74,A,
2026-05-16T23:48:39.040Z,transformador/secundario/corrente,19.46,A,
2026-05-16T23:48:39.040Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:48:39.040Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:48:40.542Z,transformador/nucleo/temperatura,62.41,°C,
2026-05-16T23:48:40.542Z,transformador/nucleo/delta_t,8.6,°C,
2026-05-16T23:48:40.542Z,transformador/primario/corrente,5.49,A,
2026-05-16T23:48:40.542Z,transformador/secundario/corrente,16.29,A,
2026-05-16T23:48:40.542Z,transformador/vibracao/fft_120hz,0.36,g,
2026-05-16T23:48:40.542Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:48:42.043Z,transformador/nucleo/temperatura,51.1,°C,
2026-05-16T23:48:42.043Z,transformador/nucleo/delta_t,6.34,°C,
2026-05-16T23:48:42.043Z,transformador/primario/corrente,2.18,A,
2026-05-16T23:48:42.043Z,transformador/secundario/corrente,27.49,A,
2026-05-16T23:48:42.043Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:48:42.043Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:48:43.544Z,transformador/nucleo/temperatura,72.27,°C,
2026-05-16T23:48:43.544Z,transformador/nucleo/delta_t,10.77,°C,
2026-05-16T23:48:43.544Z,transformador/primario/corrente,2.76,A,
2026-05-16T23:48:43.544Z,transformador/secundario/corrente,20.78,A,
2026-05-16T23:48:43.544Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:48:43.544Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:48:45.046Z,transformador/nucleo/temperatura,47.16,°C,
2026-05-16T23:48:45.046Z,transformador/nucleo/delta_t,11.56,°C,
2026-05-16T23:48:45.046Z,transformador/primario/corrente,3.46,A,
2026-05-16T23:48:45.046Z,transformador/secundario/corrente,27.21,A,
2026-05-16T23:48:45.046Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:48:45.046Z,transformador/vibracao/fft_240hz,0,g,
